,x,y,target
0,-45.39619445800781,3.337306022644043,2.0
1,2.014970064163208,73.91838073730469,7.0
2,-11.143178939819336,-6.819975852966309,2.0
3,21.93486976623535,-73.36978149414062,1.0
4,3.2997100353240967,-2.8309037685394287,0.0
5,3.1518044471740723,1.1237410306930542,6.0
6,14.117718696594238,-53.272769927978516,3.0
7,40.790679931640625,61.13759231567383,7.0
8,6.822909355163574,56.693851470947266,5.0
9,-18.104225158691406,15.276848793029785,4.0
10,-10.749369621276855,-41.840675354003906,4.0
11,-43.23394775390625,-28.72641372680664,6.0
12,3.4151227474212646,12.70706558227539,8.0
13,-25.142215728759766,-13.943720817565918,6.0
14,17.392366409301758,51.456146240234375,7.0
15,17.446170806884766,-41.92842102050781,3.0
16,-47.214508056640625,1.1300607919692993,2.0
17,-9.63413143157959,-16.973730087280273,6.0
18,15.027554512023926,14.689024925231934,8.0
19,14.90649700164795,-87.15959167480469,1.0
20,48.36567687988281,53.60478973388672,7.0
21,-8.386612892150879,47.83592987060547,9.0
22,28.396024703979492,71.28071594238281,7.0
23,8.444747924804688,-21.0078067779541,6.0
24,-40.3507080078125,3.549039602279663,2.0
25,-33.911888122558594,52.710166931152344,9.0
26,-0.7117087841033936,74.36558532714844,7.0
27,-3.9650580883026123,0.7827394008636475,8.0
28,13.853594779968262,0.22624170780181885,6.0
29,21.159896850585938,-72.36917114257812,1.0
30,-43.85999298095703,-9.27116584777832,4.0
31,-7.512851238250732,-53.230342864990234,3.0
32,20.139358520507812,43.351131439208984,7.0
33,13.813615798950195,-87.02130126953125,1.0
34,-4.456446170806885,21.531471252441406,8.0
35,-17.90154457092285,14.431047439575195,2.0
36,-1.8803515434265137,-92.20524597167969,1.0
37,16.198749542236328,49.89448547363281,5.0
38,-28.52229118347168,-1.6695661544799805,4.0
39,-9.157386779785156,-17.577909469604492,2.0
40,21.801067352294922,-13.281044960021973,0.0
41,4.319546699523926,56.25729751586914,5.0
42,27.688796997070312,49.45094299316406,7.0
43,7.449897766113281,-49.62372589111328,3.0
44,-41.32720947265625,8.086445808410645,2.0
45,-18.311922073364258,-22.36001968383789,6.0
46,25.800024032592773,46.5759391784668,5.0
47,-37.12901306152344,-30.347192764282227,4.0
48,15.014266014099121,-55.69651412963867,3.0
49,-10.750290870666504,43.992340087890625,5.0
50,17.666824340820312,-80.45966339111328,1.0
51,27.92243194580078,-54.99406433105469,3.0
52,-5.271407127380371,48.196041107177734,5.0
53,-30.13821029663086,55.794227600097656,9.0
54,10.475177764892578,-72.2176513671875,1.0
55,15.936942100524902,-79.33534240722656,1.0
56,24.938737869262695,45.931488037109375,5.0
57,-22.275041580200195,62.948795318603516,9.0
58,20.892658233642578,-13.745402336120605,0.0
59,29.965620040893555,59.50062942504883,7.0
60,-8.171276092529297,49.056270599365234,5.0
61,13.421662330627441,48.16801452636719,5.0
62,21.199203491210938,-22.93291664123535,0.0
63,11.52454662322998,51.89784240722656,5.0
64,-32.07420349121094,49.50303268432617,9.0
65,-31.951404571533203,8.916685104370117,4.0
66,-3.163578510284424,-90.62773895263672,1.0
67,-5.333244323730469,19.708345413208008,8.0
68,13.787668228149414,60.175575256347656,5.0
69,9.253777503967285,-84.80135345458984,1.0
70,-33.490352630615234,37.89579772949219,8.0
71,-18.17437744140625,57.364017486572266,9.0
72,-9.864849090576172,-52.773983001708984,3.0
73,14.949958801269531,-83.07283020019531,1.0
74,-14.856566429138184,63.37599563598633,9.0
75,8.741846084594727,34.55167770385742,6.0
76,23.57362174987793,57.21158218383789,5.0
77,-8.105229377746582,-54.78269958496094,3.0
78,44.7540397644043,51.72954559326172,7.0
79,3.661025047302246,-26.052776336669922,6.0
80,-28.683073043823242,-39.51031494140625,6.0
81,-21.541513442993164,-16.4842586517334,6.0
82,-14.264859199523926,47.879119873046875,5.0
83,-11.124046325683594,45.28927993774414,5.0
84,-18.712282180786133,35.179569244384766,5.0
85,-41.90509796142578,-1.189184308052063,2.0
86,-34.0078010559082,1.3340061902999878,2.0
87,-35.838138580322266,49.452728271484375,9.0
88,16.994709014892578,-86.51588439941406,1.0
89,39.641998291015625,18.660686492919922,8.0
90,16.226499557495117,-86.99563598632812,1.0
91,-18.956501007080078,-24.011768341064453,6.0
92,-7.754062175750732,46.354347229003906,5.0
93,14.279777526855469,-37.28838348388672,3.0
94,-41.968360900878906,-21.24547576904297,4.0
95,31.394941329956055,54.272560119628906,5.0
96,-46.904571533203125,-11.451478958129883,2.0
97,-2.4154837131500244,73.64741516113281,9.0
98,37.42251205444336,23.507226943969727,8.0
99,8.309596061706543,54.51442337036133,5.0
100,-1.8020052909851074,72.52814483642578,9.0
101,-31.77341651916504,-12.905295372009277,6.0
102,1.3332558870315552,70.11975860595703,9.0
103,-39.63233947753906,6.928863048553467,2.0
104,5.780296802520752,-85.55280303955078,1.0
105,-21.784454345703125,-22.330400466918945,4.0
106,-7.4576544761657715,45.198387145996094,5.0
107,6.405835151672363,-88.23179626464844,1.0
108,-26.0460205078125,-3.6568078994750977,2.0
109,-47.41779708862305,-6.792654991149902,2.0
110,1.4989614486694336,-23.38229751586914,4.0
111,-50.31930923461914,-16.19896125793457,4.0
112,15.576178550720215,-45.37213134765625,3.0
113,24.591066360473633,48.72602081298828,5.0
114,-31.18671226501465,-39.08139419555664,2.0
115,-5.247885227203369,-49.25677490234375,4.0
116,-31.167667388916016,0.3440907895565033,6.0
117,-39.266937255859375,-6.46561336517334,6.0
118,27.738239288330078,-12.923158645629883,0.0
119,22.171199798583984,-42.35298538208008,3.0
120,-15.362360000610352,-9.47507381439209,2.0
121,35.508026123046875,60.15880584716797,7.0
122,14.305925369262695,62.603389739990234,7.0
123,8.310227394104004,71.96578216552734,7.0
124,3.0502376556396484,70.85216522216797,9.0
125,15.328235626220703,-79.86115264892578,1.0
126,-48.68963623046875,-18.920743942260742,2.0
127,4.548609733581543,-75.0539779663086,1.0
128,1.0849953889846802,-18.057897567749023,3.0
129,5.443593978881836,-18.471403121948242,0.0
130,-31.780410766601562,39.306671142578125,9.0
131,-12.052874565124512,64.45692443847656,9.0
132,44.800697326660156,53.19295883178711,7.0
133,4.024886131286621,28.287118911743164,8.0
134,2.1971051692962646,-0.07809434831142426,1.0
135,11.44418716430664,69.39105224609375,7.0
136,-29.09266471862793,-36.597984313964844,4.0
137,-23.319425582885742,61.82966613769531,9.0
138,2.6065409183502197,74.52035522460938,7.0
139,-2.0771470069885254,50.15871047973633,5.0
140,-34.371490478515625,-8.410792350769043,4.0
141,13.10949420928955,48.67504119873047,5.0
142,29.590442657470703,44.84531021118164,5.0
143,4.528584957122803,14.218718528747559,8.0
144,34.741092681884766,17.612823486328125,8.0
145,-21.824012756347656,-16.554588317871094,2.0
146,21.482765197753906,48.42500686645508,5.0
